datetime,pickups,returns,net_flow,station_id,station_name,date,hour,minute,op_date,daily_cumulative
2026-06-24 22:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-24,22,45,2026-06-24,-13.0
2026-06-24 23:00:00+00:00,1.0,1.0,0.0,HB106,River St & Newark St,2026-06-24,23,0,2026-06-24,-13.0
2026-06-24 23:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-24,23,15,2026-06-24,-13.0
2026-06-24 23:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-24,23,30,2026-06-24,-13.0
2026-06-24 23:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-24,23,45,2026-06-24,-13.0
2026-06-25 00:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-25,0,0,2026-06-24,-13.0
2026-06-25 00:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-25,0,15,2026-06-24,-13.0
2026-06-25 00:30:00+00:00,1.0,1.0,0.0,HB106,River St & Newark St,2026-06-25,0,30,2026-06-24,-13.0
2026-06-25 00:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-25,0,45,2026-06-24,-13.0
2026-06-25 01:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-25,1,0,2026-06-24,-13.0
2026-06-25 01:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-25,1,15,2026-06-24,-13.0
2026-06-25 01:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-25,1,30,2026-06-24,-13.0
2026-06-25 01:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-25,1,45,2026-06-24,-13.0
2026-06-25 02:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-25,2,0,2026-06-24,-13.0
2026-06-25 02:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-25,2,15,2026-06-24,-13.0
2026-06-25 02:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-25,2,30,2026-06-24,-13.0
2026-06-25 02:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-25,2,45,2026-06-24,-13.0
2026-06-25 03:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-25,3,0,2026-06-24,-13.0
2026-06-25 03:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-25,3,15,2026-06-24,-13.0
2026-06-25 03:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-25,3,30,2026-06-24,-13.0
2026-06-25 03:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-25,3,45,2026-06-24,-13.0
2026-06-25 04:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-25,4,0,2026-06-24,-13.0
2026-06-25 04:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-25,4,15,2026-06-24,-13.0
2026-06-25 04:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-25,4,30,2026-06-24,-13.0
2026-06-25 04:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-25,4,45,2026-06-24,-13.0
2026-06-25 05:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-25,5,0,2026-06-25,0.0
2026-06-25 05:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-25,5,15,2026-06-25,0.0
2026-06-25 05:30:00+00:00,0.0,2.0,2.0,HB106,River St & Newark St,2026-06-25,5,30,2026-06-25,2.0
2026-06-25 05:45:00+00:00,0.0,2.0,2.0,HB106,River St & Newark St,2026-06-25,5,45,2026-06-25,4.0
2026-06-25 06:00:00+00:00,1.0,1.0,0.0,HB106,River St & Newark St,2026-06-25,6,0,2026-06-25,4.0
2026-06-25 06:15:00+00:00,0.0,1.0,1.0,HB106,River St & Newark St,2026-06-25,6,15,2026-06-25,5.0
2026-06-25 06:30:00+00:00,0.0,3.0,3.0,HB106,River St & Newark St,2026-06-25,6,30,2026-06-25,8.0
2026-06-25 06:45:00+00:00,2.0,2.0,0.0,HB106,River St & Newark St,2026-06-25,6,45,2026-06-25,8.0
2026-06-25 07:00:00+00:00,0.0,2.0,2.0,HB106,River St & Newark St,2026-06-25,7,0,2026-06-25,10.0
2026-06-25 07:15:00+00:00,0.0,1.0,1.0,HB106,River St & Newark St,2026-06-25,7,15,2026-06-25,11.0
2026-06-25 07:30:00+00:00,0.0,4.0,4.0,HB106,River St & Newark St,2026-06-25,7,30,2026-06-25,15.0
2026-06-25 07:45:00+00:00,1.0,5.0,4.0,HB106,River St & Newark St,2026-06-25,7,45,2026-06-25,19.0
2026-06-25 08:00:00+00:00,0.0,9.0,9.0,HB106,River St & Newark St,2026-06-25,8,0,2026-06-25,28.0
2026-06-25 08:15:00+00:00,0.0,8.0,8.0,HB106,River St & Newark St,2026-06-25,8,15,2026-06-25,36.0
2026-06-25 08:30:00+00:00,0.0,12.0,12.0,HB106,River St & Newark St,2026-06-25,8,30,2026-06-25,48.0
2026-06-25 08:45:00+00:00,1.0,4.0,3.0,HB106,River St & Newark St,2026-06-25,8,45,2026-06-25,51.0
2026-06-25 09:00:00+00:00,0.0,6.0,6.0,HB106,River St & Newark St,2026-06-25,9,0,2026-06-25,57.0
2026-06-25 09:15:00+00:00,2.0,2.0,0.0,HB106,River St & Newark St,2026-06-25,9,15,2026-06-25,57.0
2026-06-25 09:30:00+00:00,0.0,6.0,6.0,HB106,River St & Newark St,2026-06-25,9,30,2026-06-25,63.0
2026-06-25 09:45:00+00:00,1.0,0.0,-1.0,HB106,River St & Newark St,2026-06-25,9,45,2026-06-25,62.0
2026-06-25 10:00:00+00:00,2.0,4.0,2.0,HB106,River St & Newark St,2026-06-25,10,0,2026-06-25,64.0
2026-06-25 10:15:00+00:00,0.0,2.0,2.0,HB106,River St & Newark St,2026-06-25,10,15,2026-06-25,66.0
2026-06-25 10:30:00+00:00,1.0,3.0,2.0,HB106,River St & Newark St,2026-06-25,10,30,2026-06-25,68.0
2026-06-25 10:45:00+00:00,1.0,3.0,2.0,HB106,River St & Newark St,2026-06-25,10,45,2026-06-25,70.0
2026-06-25 11:00:00+00:00,0.0,5.0,5.0,HB106,River St & Newark St,2026-06-25,11,0,2026-06-25,75.0
2026-06-25 11:15:00+00:00,1.0,3.0,2.0,HB106,River St & Newark St,2026-06-25,11,15,2026-06-25,77.0
2026-06-25 11:30:00+00:00,1.0,3.0,2.0,HB106,River St & Newark St,2026-06-25,11,30,2026-06-25,79.0
2026-06-25 11:45:00+00:00,1.0,5.0,4.0,HB106,River St & Newark St,2026-06-25,11,45,2026-06-25,83.0
2026-06-25 12:00:00+00:00,0.0,3.0,3.0,HB106,River St & Newark St,2026-06-25,12,0,2026-06-25,86.0
2026-06-25 12:15:00+00:00,0.0,2.0,2.0,HB106,River St & Newark St,2026-06-25,12,15,2026-06-25,88.0
2026-06-25 12:30:00+00:00,2.0,1.0,-1.0,HB106,River St & Newark St,2026-06-25,12,30,2026-06-25,87.0
2026-06-25 12:45:00+00:00,1.0,0.0,-1.0,HB106,River St & Newark St,2026-06-25,12,45,2026-06-25,86.0
2026-06-25 13:00:00+00:00,0.0,2.0,2.0,HB106,River St & Newark St,2026-06-25,13,0,2026-06-25,88.0
2026-06-25 13:15:00+00:00,4.0,7.0,3.0,HB106,River St & Newark St,2026-06-25,13,15,2026-06-25,91.0
2026-06-25 13:30:00+00:00,1.0,5.0,4.0,HB106,River St & Newark St,2026-06-25,13,30,2026-06-25,95.0
2026-06-25 13:45:00+00:00,1.0,1.0,0.0,HB106,River St & Newark St,2026-06-25,13,45,2026-06-25,95.0
2026-06-25 14:00:00+00:00,3.0,1.0,-2.0,HB106,River St & Newark St,2026-06-25,14,0,2026-06-25,93.0
2026-06-25 14:15:00+00:00,0.0,3.0,3.0,HB106,River St & Newark St,2026-06-25,14,15,2026-06-25,96.0
2026-06-25 14:30:00+00:00,3.0,1.0,-2.0,HB106,River St & Newark St,2026-06-25,14,30,2026-06-25,94.0
2026-06-25 14:45:00+00:00,2.0,3.0,1.0,HB106,River St & Newark St,2026-06-25,14,45,2026-06-25,95.0
2026-06-25 15:00:00+00:00,0.0,1.0,1.0,HB106,River St & Newark St,2026-06-25,15,0,2026-06-25,96.0
2026-06-25 15:15:00+00:00,2.0,1.0,-1.0,HB106,River St & Newark St,2026-06-25,15,15,2026-06-25,95.0
2026-06-25 15:30:00+00:00,5.0,0.0,-5.0,HB106,River St & Newark St,2026-06-25,15,30,2026-06-25,90.0
2026-06-25 15:45:00+00:00,2.0,1.0,-1.0,HB106,River St & Newark St,2026-06-25,15,45,2026-06-25,89.0
2026-06-25 16:00:00+00:00,3.0,0.0,-3.0,HB106,River St & Newark St,2026-06-25,16,0,2026-06-25,86.0
2026-06-25 16:15:00+00:00,4.0,1.0,-3.0,HB106,River St & Newark St,2026-06-25,16,15,2026-06-25,83.0
2026-06-25 16:30:00+00:00,3.0,1.0,-2.0,HB106,River St & Newark St,2026-06-25,16,30,2026-06-25,81.0
2026-06-25 16:45:00+00:00,8.0,3.0,-5.0,HB106,River St & Newark St,2026-06-25,16,45,2026-06-25,76.0
2026-06-25 17:00:00+00:00,3.0,2.0,-1.0,HB106,River St & Newark St,2026-06-25,17,0,2026-06-25,75.0
2026-06-25 17:15:00+00:00,5.0,4.0,-1.0,HB106,River St & Newark St,2026-06-25,17,15,2026-06-25,74.0
2026-06-25 17:30:00+00:00,5.0,2.0,-3.0,HB106,River St & Newark St,2026-06-25,17,30,2026-06-25,71.0
2026-06-25 17:45:00+00:00,6.0,4.0,-2.0,HB106,River St & Newark St,2026-06-25,17,45,2026-06-25,69.0
2026-06-25 18:00:00+00:00,9.0,4.0,-5.0,HB106,River St & Newark St,2026-06-25,18,0,2026-06-25,64.0
2026-06-25 18:15:00+00:00,0.0,1.0,1.0,HB106,River St & Newark St,2026-06-25,18,15,2026-06-25,65.0
2026-06-25 18:30:00+00:00,6.0,0.0,-6.0,HB106,River St & Newark St,2026-06-25,18,30,2026-06-25,59.0
2026-06-25 18:45:00+00:00,3.0,0.0,-3.0,HB106,River St & Newark St,2026-06-25,18,45,2026-06-25,56.0
2026-06-25 19:00:00+00:00,2.0,2.0,0.0,HB106,River St & Newark St,2026-06-25,19,0,2026-06-25,56.0
2026-06-25 19:15:00+00:00,3.0,4.0,1.0,HB106,River St & Newark St,2026-06-25,19,15,2026-06-25,57.0
2026-06-25 19:30:00+00:00,2.0,1.0,-1.0,HB106,River St & Newark St,2026-06-25,19,30,2026-06-25,56.0
2026-06-25 19:45:00+00:00,0.0,2.0,2.0,HB106,River St & Newark St,2026-06-25,19,45,2026-06-25,58.0
2026-06-25 20:00:00+00:00,4.0,2.0,-2.0,HB106,River St & Newark St,2026-06-25,20,0,2026-06-25,56.0
2026-06-25 20:15:00+00:00,0.0,1.0,1.0,HB106,River St & Newark St,2026-06-25,20,15,2026-06-25,57.0
2026-06-25 20:30:00+00:00,1.0,0.0,-1.0,HB106,River St & Newark St,2026-06-25,20,30,2026-06-25,56.0
2026-06-25 20:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-25,20,45,2026-06-25,56.0
2026-06-25 21:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-25,21,0,2026-06-25,56.0
2026-06-25 21:15:00+00:00,2.0,2.0,0.0,HB106,River St & Newark St,2026-06-25,21,15,2026-06-25,56.0
2026-06-25 21:30:00+00:00,2.0,2.0,0.0,HB106,River St & Newark St,2026-06-25,21,30,2026-06-25,56.0
2026-06-25 21:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-25,21,45,2026-06-25,56.0
2026-06-25 22:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-25,22,0,2026-06-25,56.0
2026-06-25 22:15:00+00:00,1.0,1.0,0.0,HB106,River St & Newark St,2026-06-25,22,15,2026-06-25,56.0
2026-06-25 22:30:00+00:00,1.0,3.0,2.0,HB106,River St & Newark St,2026-06-25,22,30,2026-06-25,58.0
2026-06-25 22:45:00+00:00,2.0,0.0,-2.0,HB106,River St & Newark St,2026-06-25,22,45,2026-06-25,56.0
2026-06-25 23:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-25,23,0,2026-06-25,56.0
2026-06-25 23:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-25,23,15,2026-06-25,56.0
2026-06-25 23:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-25,23,30,2026-06-25,56.0
2026-06-25 23:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-25,23,45,2026-06-25,56.0
2026-06-26 00:00:00+00:00,0.0,2.0,2.0,HB106,River St & Newark St,2026-06-26,0,0,2026-06-25,58.0
2026-06-26 00:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,0,15,2026-06-25,58.0
2026-06-26 00:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,0,30,2026-06-25,58.0
2026-06-26 00:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,0,45,2026-06-25,58.0
2026-06-26 01:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,1,0,2026-06-25,58.0
2026-06-26 01:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,1,15,2026-06-25,58.0
2026-06-26 01:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,1,30,2026-06-25,58.0
2026-06-26 01:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,1,45,2026-06-25,58.0
2026-06-26 02:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,2,0,2026-06-25,58.0
2026-06-26 02:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,2,15,2026-06-25,58.0
2026-06-26 02:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,2,30,2026-06-25,58.0
2026-06-26 02:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,2,45,2026-06-25,58.0
2026-06-26 03:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,3,0,2026-06-25,58.0
2026-06-26 03:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,3,15,2026-06-25,58.0
2026-06-26 03:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,3,30,2026-06-25,58.0
2026-06-26 03:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,3,45,2026-06-25,58.0
2026-06-26 04:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,4,0,2026-06-25,58.0
2026-06-26 04:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,4,15,2026-06-25,58.0
2026-06-26 04:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,4,30,2026-06-25,58.0
2026-06-26 04:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,4,45,2026-06-25,58.0
2026-06-26 05:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,5,0,2026-06-26,0.0
2026-06-26 05:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,5,15,2026-06-26,0.0
2026-06-26 05:30:00+00:00,0.0,1.0,1.0,HB106,River St & Newark St,2026-06-26,5,30,2026-06-26,1.0
2026-06-26 05:45:00+00:00,0.0,1.0,1.0,HB106,River St & Newark St,2026-06-26,5,45,2026-06-26,2.0
2026-06-26 06:00:00+00:00,0.0,1.0,1.0,HB106,River St & Newark St,2026-06-26,6,0,2026-06-26,3.0
2026-06-26 06:15:00+00:00,0.0,1.0,1.0,HB106,River St & Newark St,2026-06-26,6,15,2026-06-26,4.0
2026-06-26 06:30:00+00:00,0.0,1.0,1.0,HB106,River St & Newark St,2026-06-26,6,30,2026-06-26,5.0
2026-06-26 06:45:00+00:00,0.0,3.0,3.0,HB106,River St & Newark St,2026-06-26,6,45,2026-06-26,8.0
2026-06-26 07:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,7,0,2026-06-26,8.0
2026-06-26 07:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,7,15,2026-06-26,8.0
2026-06-26 07:30:00+00:00,0.0,1.0,1.0,HB106,River St & Newark St,2026-06-26,7,30,2026-06-26,9.0
2026-06-26 07:45:00+00:00,0.0,4.0,4.0,HB106,River St & Newark St,2026-06-26,7,45,2026-06-26,13.0
2026-06-26 08:00:00+00:00,1.0,0.0,-1.0,HB106,River St & Newark St,2026-06-26,8,0,2026-06-26,12.0
2026-06-26 08:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,8,15,2026-06-26,12.0
2026-06-26 08:30:00+00:00,2.0,0.0,-2.0,HB106,River St & Newark St,2026-06-26,8,30,2026-06-26,10.0
2026-06-26 08:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,8,45,2026-06-26,10.0
2026-06-26 09:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,9,0,2026-06-26,10.0
2026-06-26 09:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,9,15,2026-06-26,10.0
2026-06-26 09:30:00+00:00,1.0,0.0,-1.0,HB106,River St & Newark St,2026-06-26,9,30,2026-06-26,9.0
2026-06-26 09:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,9,45,2026-06-26,9.0
2026-06-26 10:00:00+00:00,2.0,0.0,-2.0,HB106,River St & Newark St,2026-06-26,10,0,2026-06-26,7.0
2026-06-26 10:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,10,15,2026-06-26,7.0
2026-06-26 10:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,10,30,2026-06-26,7.0
2026-06-26 10:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,10,45,2026-06-26,7.0
2026-06-26 11:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,11,0,2026-06-26,7.0
2026-06-26 11:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,11,15,2026-06-26,7.0
2026-06-26 11:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,11,30,2026-06-26,7.0
2026-06-26 11:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,11,45,2026-06-26,7.0
2026-06-26 12:00:00+00:00,1.0,0.0,-1.0,HB106,River St & Newark St,2026-06-26,12,0,2026-06-26,6.0
2026-06-26 12:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,12,15,2026-06-26,6.0
2026-06-26 12:30:00+00:00,1.0,1.0,0.0,HB106,River St & Newark St,2026-06-26,12,30,2026-06-26,6.0
2026-06-26 12:45:00+00:00,0.0,1.0,1.0,HB106,River St & Newark St,2026-06-26,12,45,2026-06-26,7.0
2026-06-26 13:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,13,0,2026-06-26,7.0
2026-06-26 13:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,13,15,2026-06-26,7.0
2026-06-26 13:30:00+00:00,1.0,0.0,-1.0,HB106,River St & Newark St,2026-06-26,13,30,2026-06-26,6.0
2026-06-26 13:45:00+00:00,1.0,0.0,-1.0,HB106,River St & Newark St,2026-06-26,13,45,2026-06-26,5.0
2026-06-26 14:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,14,0,2026-06-26,5.0
2026-06-26 14:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,14,15,2026-06-26,5.0
2026-06-26 14:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,14,30,2026-06-26,5.0
2026-06-26 14:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,14,45,2026-06-26,5.0
2026-06-26 15:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,15,0,2026-06-26,5.0
2026-06-26 15:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,15,15,2026-06-26,5.0
2026-06-26 15:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,15,30,2026-06-26,5.0
2026-06-26 15:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,15,45,2026-06-26,5.0
2026-06-26 16:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,16,0,2026-06-26,5.0
2026-06-26 16:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,16,15,2026-06-26,5.0
2026-06-26 16:30:00+00:00,1.0,1.0,0.0,HB106,River St & Newark St,2026-06-26,16,30,2026-06-26,5.0
2026-06-26 16:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,16,45,2026-06-26,5.0
2026-06-26 17:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,17,0,2026-06-26,5.0
2026-06-26 17:15:00+00:00,2.0,0.0,-2.0,HB106,River St & Newark St,2026-06-26,17,15,2026-06-26,3.0
2026-06-26 17:30:00+00:00,0.0,1.0,1.0,HB106,River St & Newark St,2026-06-26,17,30,2026-06-26,4.0
2026-06-26 17:45:00+00:00,2.0,1.0,-1.0,HB106,River St & Newark St,2026-06-26,17,45,2026-06-26,3.0
2026-06-26 18:00:00+00:00,1.0,1.0,0.0,HB106,River St & Newark St,2026-06-26,18,0,2026-06-26,3.0
2026-06-26 18:15:00+00:00,1.0,0.0,-1.0,HB106,River St & Newark St,2026-06-26,18,15,2026-06-26,2.0
2026-06-26 18:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,18,30,2026-06-26,2.0
2026-06-26 18:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,18,45,2026-06-26,2.0
2026-06-26 19:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,19,0,2026-06-26,2.0
2026-06-26 19:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,19,15,2026-06-26,2.0
2026-06-26 19:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,19,30,2026-06-26,2.0
2026-06-26 19:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,19,45,2026-06-26,2.0
2026-06-26 20:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,20,0,2026-06-26,2.0
2026-06-26 20:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,20,15,2026-06-26,2.0
2026-06-26 20:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,20,30,2026-06-26,2.0
2026-06-26 20:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,20,45,2026-06-26,2.0
2026-06-26 21:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,21,0,2026-06-26,2.0
2026-06-26 21:15:00+00:00,1.0,0.0,-1.0,HB106,River St & Newark St,2026-06-26,21,15,2026-06-26,1.0
2026-06-26 21:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,21,30,2026-06-26,1.0
2026-06-26 21:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,21,45,2026-06-26,1.0
2026-06-26 22:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,22,0,2026-06-26,1.0
2026-06-26 22:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,22,15,2026-06-26,1.0
2026-06-26 22:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,22,30,2026-06-26,1.0
2026-06-26 22:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,22,45,2026-06-26,1.0
2026-06-26 23:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,23,0,2026-06-26,1.0
2026-06-26 23:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,23,15,2026-06-26,1.0
2026-06-26 23:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,23,30,2026-06-26,1.0
2026-06-26 23:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-26,23,45,2026-06-26,1.0
2026-06-27 00:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-27,0,0,2026-06-26,1.0
2026-06-27 00:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-27,0,15,2026-06-26,1.0
2026-06-27 00:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-27,0,30,2026-06-26,1.0
2026-06-27 00:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-27,0,45,2026-06-26,1.0
2026-06-27 01:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-27,1,0,2026-06-26,1.0
2026-06-27 01:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-27,1,15,2026-06-26,1.0
2026-06-27 01:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-27,1,30,2026-06-26,1.0
2026-06-27 01:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-27,1,45,2026-06-26,1.0
2026-06-27 02:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-27,2,0,2026-06-26,1.0
2026-06-27 02:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-27,2,15,2026-06-26,1.0
2026-06-27 02:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-27,2,30,2026-06-26,1.0
2026-06-27 02:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-27,2,45,2026-06-26,1.0
2026-06-27 03:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-27,3,0,2026-06-26,1.0
2026-06-27 03:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-27,3,15,2026-06-26,1.0
2026-06-27 03:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-27,3,30,2026-06-26,1.0
2026-06-27 03:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-27,3,45,2026-06-26,1.0
2026-06-27 04:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-27,4,0,2026-06-26,1.0
2026-06-27 04:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-27,4,15,2026-06-26,1.0
2026-06-27 04:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-27,4,30,2026-06-26,1.0
2026-06-27 04:45:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-27,4,45,2026-06-26,1.0
2026-06-27 05:00:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-27,5,0,2026-06-27,0.0
2026-06-27 05:15:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-27,5,15,2026-06-27,0.0
2026-06-27 05:30:00+00:00,0.0,0.0,0.0,HB106,River St & Newark St,2026-06-27,5,30,2026-06-27,0.0
